"";"gbifID";"datasetKey";"kingdom";"phylum";"class";"order";"family";"genus";"species";"infraspecificEpithet";"taxonRank";"scientificName";"verbatimScientificName";"verbatimScientificNameAuthorship";"countryCode";"locality";"stateProvince";"occurrenceStatus";"individualCount";"publishingOrgKey";"decimalLatitude";"decimalLongitude";"coordinateUncertaintyInMeters";"elevation";"elevationAccuracy";"depth";"depthAccuracy";"eventDate";"day";"month";"year";"taxonKey";"speciesKey";"basisOfRecord";"institutionCode";"collectionCode";"catalogNumber";"recordNumber";"identifiedBy";"dateIdentified";"license";"rightsHolder";"recordedBy";"typeStatus";"establishmentMeans";"lastInterpreted";"mediaType";"issue"
"245";1990583553;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Miranda";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,586498;-66,862536;31189;NA;NA;NA;NA;2010-09-04 08:35:00;4;9;2010;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19861768";NA;NA;2019-01-25 15:10:39;"CC_BY_NC_4_0";"Steven Bodzin";"Steven Bodzin";NA;NA;2020-04-22 02:24:25;NA;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"246";1990583523;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Distrito Capital";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,477245;-66,891995;31189;NA;NA;NA;NA;2010-04-17 17:36:00;17;4;2010;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19861736";NA;NA;2019-01-25 15:06:10;"CC_BY_NC_4_0";"Steven Bodzin";"Steven Bodzin";NA;NA;2020-04-22 02:22:34;NA;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"247";1990553005;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Minas Gerais";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-19,463493;-45,501728;33434;NA;NA;NA;NA;2014-06-27 00:00:00;27;6;2014;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19782289";NA;NA;2019-01-21 17:41:42;"CC_BY_NC_4_0";"Heitor Fagundes Beloch";"Heitor Fagundes Beloch";NA;NA;2020-04-22 02:22:38;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"248";1990548442;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"TT";NA;"Mayaro/Rio Claro";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,36405;-61,154089;31199;NA;NA;NA;NA;2018-12-09 14:51:00;9;12;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19769816";NA;NA;2019-01-21 01:25:10;"CC_BY_NC_4_0";"ColinDJones";"ColinDJones";NA;NA;2020-04-22 02:22:35;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"249";1990537719;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Minas Gerais";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-19,487498;-45,528528;33434;NA;NA;NA;NA;2014-06-24 00:00:00;24;6;2014;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19741483";NA;NA;2019-01-20 00:05:40;"CC_BY_NC_4_0";"Heitor Fagundes Beloch";"Heitor Fagundes Beloch";NA;NA;2020-04-22 02:22:35;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"250";1990525319;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"VE";NA;"Miranda";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";10,424584;-66,445814;31189;NA;NA;NA;NA;2019-01-18 11:13:16;18;1;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19710489";NA;NA;2019-01-18 16:26:31;"CC_BY_NC_4_0";"annette273";"annette273";NA;NA;2020-04-22 02:22:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"251";1990502834;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BO";NA;"Santa Cruz";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,665939;-61,664286;93639;NA;NA;NA;NA;2009-07-12 00:00:00;12;7;2009;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19650210";NA;NA;2019-01-15 03:40:48;"CC_BY_NC_4_0";"mjfeldman";"mjfeldman";NA;NA;2020-04-22 02:24:15;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"252";1990481619;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"EC";NA;"Orellana";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-0,504455;-76,42781;31451;NA;NA;NA;NA;2019-01-05 03:32:00;5;1;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19593562";NA;NA;2019-01-12 19:03:56;"CC_BY_NC_4_0";"Chloe and Trevor";"Chloe and Trevor";NA;NA;2020-04-22 02:24:25;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"253";1990481603;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"EC";NA;"Orellana";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-0,488708;-76,541167;31451;NA;NA;NA;NA;2019-01-05 05:28:00;5;1;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19593588";NA;NA;2019-01-12 19:04:18;"CC_BY_NC_4_0";"Chloe and Trevor";"Chloe and Trevor";NA;NA;2020-04-22 02:22:47;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"254";1990481538;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"EC";NA;"Orellana";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-0,580074;-76,586213;31451;NA;NA;NA;NA;2019-01-05 07:49:00;5;1;2019;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19593597";NA;NA;2019-01-12 19:04:26;"CC_BY_NC_4_0";"Chloe and Trevor";"Chloe and Trevor";NA;NA;2020-04-22 02:24:23;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"255";1990473493;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Madre de Dios";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-12,935541;-69,351969;31057;NA;NA;NA;NA;2018-08-31 07:07:39;31;8;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19570214";NA;NA;2019-01-11 14:01:18;"CC_BY_NC_4_0";"on5sl";"on5sl";NA;NA;2020-04-22 02:24:22;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"256";1989724458;"6ac3f774-d9fb-4796-b3e9-92bf6c81c084";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";"Alta Floresta, Sao Judas Tadeu, Facenda Anaca";NA;NA;NA;"bb646dff-a905-4403-a49b-6d378c2cf0d9";-9,845726;-56,114841;250;NA;NA;NA;NA;2018-10-11 00:00:00;11;10;2018;5959231;5959231;"HUMAN_OBSERVATION";"naturgucker";"naturgucker";"254145688";NA;NA;NA;"CC_BY_4_0";NA;"177731058";NA;NA;2020-03-01 11:56:36;NA;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"257";1987463231;"be5507b9-7abf-4b69-afe1-5ca2b7561734";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"SR";"Coronie";NA;NA;NA;"6ea87510-0561-11d8-b851-b8a03c50a862";5,638346;-56,246847;51879;NA;NA;NA;NA;1948-12-17 00:00:00;17;12;1948;5959231;5959231;"PRESERVED_SPECIMEN";"UMMZ";"birds";"136458";NA;NA;NA;"CC_BY_NC_4_0";NA;"Haverschmidt, Francois";NA;NA;2020-03-25 11:25:28;NA;"COORDINATE_ROUNDED"
"258";1987446040;"be5507b9-7abf-4b69-afe1-5ca2b7561734";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"US";"Detroit Zoo";"Michigan, Captive";NA;NA;"6ea87510-0561-11d8-b851-b8a03c50a862";42,474834;-83,143127;188;NA;NA;NA;NA;1950-04-02 00:00:00;2;4;1950;5959231;5959231;"PRESERVED_SPECIMEN";"UMMZ";"birds";"119194";NA;NA;NA;"CC_BY_NC_4_0";NA;"Detroit Zoological Park";NA;NA;2020-03-25 11:25:28;NA;"COORDINATE_ROUNDED"
"259";1987436466;"be5507b9-7abf-4b69-afe1-5ca2b7561734";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BO";"San Carlos";"Santa Cruz";NA;NA;"6ea87510-0561-11d8-b851-b8a03c50a862";-17,405242;-63,73189;1499;NA;NA;NA;NA;1938-09-24 00:00:00;24;9;1938;5959231;5959231;"PRESERVED_SPECIMEN";"UMMZ";"birds";"106766";"FRS 5163";NA;NA;"CC_BY_NC_4_0";NA;"Steinbach, F";NA;NA;2020-03-25 11:25:32;NA;NA
"260";1987361595;"be5507b9-7abf-4b69-afe1-5ca2b7561734";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"US";"Cedar Springs";"Michigan, Captive";NA;NA;"6ea87510-0561-11d8-b851-b8a03c50a862";43,22336;-85,551426;3444;NA;NA;NA;NA;2007-06-26 00:00:00;26;6;2007;5959231;5959231;"PRESERVED_SPECIMEN";"UMMZ";"birds";"241446";NA;NA;NA;"CC_BY_NC_4_0";NA;"Turner, Gary";NA;NA;2020-03-25 11:25:27;NA;"COORDINATE_ROUNDED"
"261";1986606400;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"CO";NA;"Tolima";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";4,008157;-74,736488;31411;NA;NA;NA;NA;2018-12-04 16:53:52;4;12;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19495233";NA;NA;2019-01-07 19:07:26;"CC_BY_NC_4_0";"onavarroc";"onavarroc";NA;NA;2020-04-22 02:22:38;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"262";1986530021;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Goiás";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-14,146141;-47,567808;53397;NA;NA;NA;NA;2009-05-02 00:00:00;2;5;2009;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19287517";NA;NA;2018-12-29 13:13:33;"CC_BY_NC_4_0";"Thiago RBM";"Thiago RBM";NA;NA;2020-04-22 02:24:19;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"263";1978866983;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"US";NA;"Florida";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";25,766488;-80,263783;29936;NA;NA;NA;NA;2018-12-27 10:18:00;27;12;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19255958";NA;NA;2018-12-27 21:43:23;"CC_BY_NC_4_0";"Frank Izaguirre";"Frank Izaguirre";NA;NA;2020-04-22 02:24:18;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"264";1978466429;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Minas Gerais";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-18,343605;-46,016101;30666;NA;NA;NA;NA;2018-11-17 00:00:00;17;11;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19116728";NA;NA;2018-12-20 11:27:40;"CC_BY_NC_4_0";"Ericson Cernawsky Igual";"Ericson Cernawsky Igual";NA;NA;2020-04-22 02:24:16;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"265";1978441998;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"PE";NA;"Cusco";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-12,875776;-71,581196;31057;NA;NA;NA;NA;2018-06-11 00:00:00;11;6;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19049989";NA;NA;2018-12-16 16:39:41;"CC_BY_NC_4_0";"Oscar H. Marín";"Oscar H. Marín";NA;NA;2020-04-22 02:22:34;NA;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"266";1978433093;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"CO";NA;"Santander";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";6,473514;-74,33659;31350;NA;NA;NA;NA;2018-11-23 00:00:00;23;11;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19024478";NA;NA;2018-12-15 05:13:02;"CC_BY_NC_4_0";"zumbio";"zumbio";NA;NA;2020-04-22 02:22:44;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"267";1978431358;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Amazonas";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-3,09467;-60,279442;31428;NA;NA;NA;NA;2018-08-14 16:10:00;14;8;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19020675";NA;NA;2018-12-15 00:09:21;"CC_BY_NC_4_0";"Idlegrraphics";"Idlegrraphics";NA;NA;2020-04-22 02:24:24;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"268";1978431174;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,653404;-47,926164;30870;NA;NA;NA;NA;2018-12-13 00:00:00;13;12;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"19020006";NA;NA;2018-12-14 23:26:11;"CC_BY_NC_4_0";"Douglas";"Douglas";NA;NA;2020-04-22 02:22:40;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"269";1976272247;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Rhenen - Grebbeberg";"Utrecht";NA;2;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";51,95;5,55;5000;NA;NA;NA;NA;2015-08-17 00:00:00;17;8;2015;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.105506636";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:39:07;NA;NA
"270";1974734682;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Wenum-Wiesel";"Gelderland";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";52,25;5,9;5000;NA;NA;NA;NA;2016-03-20 00:00:00;20;3;2016;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.115581761";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:38:58;NA;NA
"271";1973895237;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Wiesel - Wieselsche Veld";"Gelderland";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";52,25;5,9;5000;NA;NA;NA;NA;2016-06-02 00:00:00;2;6;2016;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.119467597";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:38:59;NA;NA
"272";1969968794;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Gorssel - Prinsenstraat e.o.";"Gelderland";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";52,15;6,15;5000;NA;NA;NA;NA;2017-06-11 00:00:00;11;6;2017;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.139838780";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:38:58;NA;NA
"273";1967758375;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Vierlingsbeek - Zurepasweiden";"Noord-Brabant";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";51,55;6;5000;NA;NA;NA;NA;2018-02-16 00:00:00;16;2;2018;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.148564645";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:39:10;NA;NA
"274";1963859187;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Elsgeesterpolder - zuidelijk deel";"Zuid-Holland";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";52,2;4,45;5000;NA;NA;NA;NA;2008-01-22 00:00:00;22;1;2008;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.3547943";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:38:57;NA;NA
"275";1963625659;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Waterpark Oude Zeug";"Noord-Holland";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";52,85;5,1;5000;NA;NA;NA;NA;2008-09-15 00:00:00;15;9;2008;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.40352280";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:39:08;NA;NA
"276";1963332596;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Katsberg";"Limburg";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";51,3;5,85;5000;NA;NA;NA;NA;2009-02-03 00:00:00;3;2;2009;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.41683805";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:38:57;NA;NA
"277";1950948380;"8a863029-f435-446a-821e-275f4f641165";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"NL";"Meijel - voormalige gemeente";"Limburg";NA;1;"c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f";51,3;5,9;5000;NA;NA;NA;NA;2015-03-12 00:00:00;12;3;2015;5959231;5959231;"HUMAN_OBSERVATION";NA;"Observations";"OBS.99096650";NA;NA;NA;"CC_BY_NC_4_0";"Stichting Natuurinformatie";NA;NA;NA;2020-02-10 13:39:01;NA;NA
"278";1950030373;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"CO";NA;"Santander";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";6,561611;-74,305207;31350;NA;NA;NA;NA;2016-04-28 00:00:00;28;4;2016;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"18998605";NA;NA;2018-12-13 17:48:19;"CC_BY_NC_4_0";"zumbio";"zumbio";NA;NA;2020-04-22 02:24:18;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"279";1948782597;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,681111;-47,838044;30870;NA;NA;NA;NA;2018-12-04 00:00:00;4;12;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"18852310";NA;NA;2018-12-06 00:00:12;"CC_BY_NC_4_0";"Douglas";"Douglas";NA;NA;2020-04-22 02:24:15;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"280";1946320811;"50c9509d-22c7-4a22-a47d-8c48425ef4a7";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";NA;"Distrito Federal";NA;NA;"28eb1a3f-1c15-4a95-931a-4af90ecb574d";-15,607807;-47,963193;30870;NA;NA;NA;NA;2018-11-21 00:00:00;21;11;2018;5959231;5959231;"HUMAN_OBSERVATION";"iNaturalist";"Observations";"18585204";NA;NA;2018-11-23 22:05:02;"CC_BY_NC_4_0";"Douglas";"Douglas";NA;NA;2020-04-22 02:24:21;"StillImage";"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
"281";1944796283;"6ac3f774-d9fb-4796-b3e9-92bf6c81c084";"Animalia";"Chordata";"Aves";"Psittaciformes";"Psittacidae";"Ara";"Ara ararauna";NA;"SPECIES";"Ara ararauna (Linnaeus, 1758)";"Ara ararauna";NA;"BR";"Alta Floresta: Facenda Kancho Noro, Rio Santa-Helena S MT 206";NA;NA;NA;"bb646dff-a905-4403-a49b-6d378c2cf0d9";-9,756327;-56,347431;250;NA;NA;NA;NA;2018-10-10 00:00:00;10;10;2018;5959231;5959231;"HUMAN_OBSERVATION";"naturgucker";"naturgucker";"473180916";NA;NA;NA;"CC_BY_4_0";NA;"177731058";NA;NA;2020-03-01 11:56:28;NA;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
